12:17;00:01:45;625;4898,2801;;00:01:45;625;611,0349;;00:04:33;1474;586,0335;;
12:18;00:00:45;270;4094,2342;;00:03:48;1346;612,035;;00:00:45;270;569,0325;;
12:18;00:03:36;971;4242,2426;;00:04:10;1295;574,0328;;00:05:32;1556;584,0334;;
12:19;00:02:09;654;4459,2551;;00:07:25;2922;665,038;;00:02:09;654;635,0363;;
12:19;00:01:07;441;4443,2541;;00:05:00;1602;594,0339;;00:05:00;1602;621,0355;;
12:20;00:00:00;0;4323,2473;;00:00:00;0;645,0369;;00:00:00;0;552,0316;;
12:20;00:01:07;473;4504,2577;;00:01:07;473;623,0356;;00:01:07;473;723,0413;;
12:21;00:00:00;0;4120,2357;;00:01:17;451;563,0322;;00:00:52;162;571,0327;;
12:21;00:01:38;506;7892,4514;;00:01:38;506;634,0363;;00:02:44;795;573,0327;;
12:22;00:00:52;261;4299,2459;;00:04:41;1883;593,0339;;00:00:52;261;571,0327;;
12:22;00:00:21;105;4194,2399;;00:04:10;1202;598,0342;;00:00:21;105;593,0339;;
12:23;00:03:24;1282;4394,2514;;00:05:36;2424;595,034;;00:06:41;2622;635,0363;;
12:24;00:01:47;587;4416,2526;;00:05:00;1602;580,0332;;00:05:00;1602;644,0368;;
12:24;00:02:03;562;4339,2482;;00:05:34;1512;599,0343;;00:02:03;562;577,033;;
12:25;00:01:12;338;3985,228;;00:01:12;338;511,0292;;00:01:36;522;600,0343;;
12:25;00:01:55;908;4504,2576;;00:02:48;869;642,0368;;00:01:55;908;616,0352;;
12:26;00:03:37;986;4194,2399;;00:05:37;1676;635,0363;;00:03:40;1060;635,0363;;
12:26;00:02:45;1305;4374,2502;;00:03:39;1675;650,0372;;00:02:45;1305;635,0363;;
12:27;00:01:57;818;4415,2525;;00:02:51;873;649,0372;;00:02:51;873;645,0369;;
12:28;00:02:53;828;4155,2377;;00:02:53;828;637,0364;;00:05:32;1984;528,0302;;
12:28;00:02:17;746;4331,2477;;00:04:56;1856;647,037;;00:02:18;663;633,0363;;
12:29;00:02:06;603;4357,2492;;00:05:38;1620;519,0297;;00:02:06;603;573,0328;;
12:29;00:01:09;477;4400,2517;;00:01:09;477;619,0354;;00:07:06;2845;656,0375;;
12:30;00:03:25;1034;4324,2473;;00:04:02;1339;597,0341;;00:03:25;1034;595,034;;
12:30;00:00:14;129;3161,1808;;00:00:14;129;567,0324;;00:00:14;129;551,0315;;
12:31;00:01:34;682;4257,2435;;00:04:32;1947;612,035;;00:07:45;3086;581,0333;;
12:31;00:03:20;1679;4287,2452;;00:08:04;4587;563,0322;;00:08:26;4401;636,0363;;
12:32;00:01:40;440;4471,2558;;00:03:23;1348;670,0384;;00:01:40;440;641,0367;;
12:32;00:03:00;913;4321,2472;;00:03:00;913;629,036;;00:03:50;1126;609,0349;;
12:33;00:00:00;0;4180,2391;;00:00:19;130;608,0347;;00:00:00;0;583,0333;;
12:33;00:01:15;378;4586,2623;;00:01:51;614;734,042;;00:01:51;614;662,0379;;
12:34;00:00:55;284;4508,2579;;00:01:15;372;653,0374;;00:03:06;996;631,0361;;
12:35;00:02:05;749;4143,237;;00:05:02;1977;750,0429;;00:03:13;1177;620,0355;;
12:35;00:01:04;466;5041,2884;;00:01:53;722;639,0366;;00:02:25;957;617,0353;;
12:36;00:00:00;0;4056,232;;00:02:28;683;600,0343;;00:03:36;847;563,0322;;
12:36;00:02:22;625;8043,46;;00:02:22;625;621,0356;;00:02:59;628;617,0353;;
12:37;00:02:14;674;4409,2522;;00:04:49;1181;597,0342;;00:04:09;986;597,0341;;
12:38;00:00:52;266;4445,2543;;00:04:00;892;636,0364;;00:03:03;978;635,0363;;
12:38;00:01:45;418;4479,2562;;00:01:45;418;639,0366;;00:01:45;418;626,0358;;
12:39;00:01:16;440;4300,246;;00:04:11;1384;612,035;;00:01:16;440;563,0322;;
12:39;00:01:40;469;4308,2464;;00:05:58;1693;650,0372;;00:01:40;469;618,0354;;
12:40;00:02:26;622;4268,2441;;00:02:26;622;581,0333;;00:02:26;622;502,0287;;
12:40;00:02:12;803;4280,2448;;00:02:43;922;609,0348;;00:02:54;807;692,0396;;
12:41;00:01:19;337;4772,2729;;00:01:19;337;637,0365;;00:02:11;547;653,0374;;
12:41;00:05:10;1629;2214,1266;;00:05:10;1629;602,0344;;00:05:10;1629;609,0348;;
12:42;00:02:37;891;4690,2682;;00:02:37;891;581,0332;;00:03:39;1286;596,0341;;
12:42;00:01:17;411;4261,2438;;00:03:30;1136;634,0363;;00:02:16;701;608,0348;;
12:43;00:02:06;869;4401,2518;;00:05:50;1699;621,0356;;00:02:15;669;661,0378;;
12:43;00:01:51;538;4590,2626;;00:02:22;600;610,0349;;00:02:18;599;621,0355;;
12:44;00:02:37;711;4232,2421;;00:03:12;798;614,0351;;00:03:38;1056;608,0348;;

Aperte ENTER para finalizar..